id,name,type,specimen_id,plane_of_section_id,failed,section_thickness,qc_date,expression,storage_directory,reference_space_id,weight,sphinx_id,rnaseq_design_id,red_channel,green_channel,blue_channel,delegate,failed_facet
74581370,,SectionDataSet,73633913,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74581370/,9,5270,114255,,,,,f,734881840
72119638,,SectionDataSet,71250756,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72119638/,9,5470,100313,,,,,f,734881840
77414895,,SectionDataSet,77294076,1,f,25,02/05/09 22:31,t,/external/aibssan/production32/prod343/image_series_77414895/,9,5270,69929,,,,,f,734881840
73519705,,SectionDataSet,71393119,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73519705/,9,5270,81896,,,,,f,734881840
72283808,,SectionDataSet,71282184,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72283808/,9,5470,150305,,,,,f,734881840
72129291,,SectionDataSet,71250824,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72129291/,9,5270,131262,,,,,f,734881840
71016631,,SectionDataSet,70379932,1,f,25,02/05/09 22:55,t,/external/aibssan/production32/prod334/image_series_71016631/,9,5470,89460,,,,,f,734881840
72340132,,SectionDataSet,71298843,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72340132/,9,5270,30249,,,,,f,734881840
74511946,,SectionDataSet,73620045,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74511946/,9,5470,61401,,,,,f,734881840
74749943,,SectionDataSet,74481163,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74749943/,9,5270,80693,,,,,f,734881840
324211,,SectionDataSet,83930,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_324211/,9,5270,28983,,,,,f,734881840
75749384,,SectionDataSet,75078647,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75749384/,9,5270,164598,,,,,f,734881840
75934918,,SectionDataSet,75428042,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod343/image_series_75934918/,9,5270,61020,,,,,f,734881840
321208,,SectionDataSet,83825,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_321208/,9,5270,139201,,,,,f,734881840
74357570,,SectionDataSet,73440263,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod340/image_series_74357570/,9,5470,28137,,,,,f,734881840
72340131,,SectionDataSet,71298843,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72340131/,9,5470,114075,,,,,f,734881840
71717125,,SectionDataSet,70971100,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod345/image_series_71717125/,9,5470,125780,,,,,f,734881840
356861,,SectionDataSet,83995,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_356861/,9,5270,70017,,,,,f,734881840
72129253,,SectionDataSet,71250784,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72129253/,9,5270,95341,,,,,f,734881840
75551465,,SectionDataSet,75063998,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75551465/,9,5470,145656,,,,,f,734881840
74581443,,SectionDataSet,73634011,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74581443/,9,5270,94392,,,,,f,734881840
77869798,,SectionDataSet,77529379,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_77869798/,9,5270,11329,,,,,f,734881840
74581400,,SectionDataSet,73633995,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74581400/,9,5270,112872,,,,,f,734881840
74357565,,SectionDataSet,73425200,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74357565/,9,5270,27458,,,,,f,734881840
71249083,,SectionDataSet,70430524,1,f,25,02/05/09 22:56,t,/external/aibssan/production32/prod336/image_series_71249083/,9,5270,92701,,,,,f,734881840
74581428,,SectionDataSet,73634007,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74581428/,9,5270,44514,,,,,f,734881840
73512204,,SectionDataSet,71393027,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73512204/,9,5270,133081,,,,,f,734881840
77340484,,SectionDataSet,77238063,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77340484/,9,5270,130070,,,,,f,734881840
72128747,,SectionDataSet,71250768,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72128747/,9,5270,135453,,,,,f,734881840
77371785,,SectionDataSet,77238075,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77371785/,9,5270,14480,,,,,f,734881840
356859,,SectionDataSet,83971,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_356859/,9,5270,112173,,,,,f,734881840
199391,,SectionDataSet,72348,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_199391/,9,5270,20633,,,,,f,734881840
73512494,,SectionDataSet,71393089,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73512494/,9,5270,61384,,,,,f,734881840
79912574,,SectionDataSet,79398743,1,f,25,02/05/09 22:34,t,/external/aibssan/production32/prod344/image_series_79912574/,9,5270,35484,,,,,f,734881840
77866848,,SectionDataSet,77529354,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_77866848/,9,5270,102190,,,,,f,734881840
71249747,,SectionDataSet,70429657,1,f,25,02/05/09 22:56,t,/external/aibssan/production32/prod334/image_series_71249747/,9,5270,21094,,,,,f,734881840
73818755,,SectionDataSet,71903180,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73818755/,9,5270,61499,,,,,f,734881840
71836882,,SectionDataSet,71061967,1,f,25,02/05/09 22:59,t,/external/aibssan/production32/prod336/image_series_71836882/,9,5270,11525,,,,,f,734881840
323586,,SectionDataSet,83886,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_323586/,9,5270,138871,,,,,f,734881840
73512185,,SectionDataSet,71392961,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73512185/,9,5270,57761,,,,,f,734881840
77869144,,SectionDataSet,77529366,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_77869144/,9,5270,134727,,,,,f,734881840
74658085,,SectionDataSet,74071348,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod341/image_series_74658085/,9,5270,93700,,,,,f,734881840
74988549,,SectionDataSet,74784504,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod341/image_series_74988549/,9,5270,101554,,,,,f,734881840
74357548,,SectionDataSet,72974492,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74357548/,9,5270,165539,,,,,f,734881840
74882166,,SectionDataSet,74703391,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74882166/,9,5270,80821,,,,,f,734881840
79567501,,SectionDataSet,79355491,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79567501/,9,5470,96846,,,,,f,734881840
73592532,,SectionDataSet,71444829,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73592532/,9,5270,19866,,,,,f,734881840
74511739,,SectionDataSet,73573668,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74511739/,9,5470,38498,,,,,f,734881840
73592537,,SectionDataSet,71444932,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73592537/,9,5270,11622,,,,,f,734881840
72109410,,SectionDataSet,71227922,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72109410/,9,5470,25777,,,,,f,734881840
74988744,,SectionDataSet,74833315,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_74988744/,9,5270,147582,,,,,f,734881840
74819250,,SectionDataSet,74510869,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74819250/,9,5270,67095,,,,,f,734881840
73931643,,SectionDataSet,72008727,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73931643/,9,5470,119045,,,,,f,734881840
75081006,,SectionDataSet,74899402,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75081006/,9,5270,154454,,,,,f,734881840
74640880,,SectionDataSet,73651968,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74640880/,9,5270,123012,,,,,f,734881840
71016663,,SectionDataSet,70379952,1,f,25,02/05/09 22:55,t,/external/aibssan/production32/prod334/image_series_71016663/,9,5470,38834,,,,,f,734881840
71717614,,SectionDataSet,71019332,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod336/image_series_71717614/,9,5470,778,,,,,f,734881840
72077453,,SectionDataSet,71185726,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72077453/,9,5470,43252,,,,,f,734881840
72340208,,SectionDataSet,71299316,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72340208/,9,5270,156099,,,,,f,734881840
75774677,,SectionDataSet,75195266,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75774677/,9,5270,29530,,,,,f,734881840
73930842,,SectionDataSet,71993639,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73930842/,9,5470,106475,,,,,f,734881840
75651166,,SectionDataSet,75064301,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75651166/,9,5270,49643,,,,,f,734881840
74658175,,SectionDataSet,74083207,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74658175/,9,5270,2653,,,,,f,734881840
73512353,,SectionDataSet,71393040,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73512353/,9,5470,88856,,,,,f,734881840
79556736,,SectionDataSet,79355491,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79556736/,9,5270,71937,,,,,f,734881840
74819242,,SectionDataSet,74553725,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74819242/,9,5270,51790,,,,,f,734881840
74357583,,SectionDataSet,73502209,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod340/image_series_74357583/,9,5270,157977,,,,,f,734881840
75551470,,SectionDataSet,75063998,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75551470/,9,5470,100194,,,,,f,734881840
77869087,,SectionDataSet,77529362,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_77869087/,9,5270,123654,,,,,f,734881840
74882832,,SectionDataSet,74703371,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74882832/,9,5270,82912,,,,,f,734881840
74750032,,SectionDataSet,74495221,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74750032/,9,5470,48123,,,,,f,734881840
73931414,,SectionDataSet,71993683,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73931414/,9,5270,115698,,,,,f,734881840
71670687,,SectionDataSet,70822215,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod335/image_series_71670687/,9,5470,4142,,,,,f,734881840
71670719,,SectionDataSet,70896947,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod336/image_series_71670719/,9,5270,141702,,,,,f,734881840
71670709,,SectionDataSet,70897029,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod336/image_series_71670709/,9,5270,43029,,,,,f,734881840
74724762,,SectionDataSet,74481125,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74724762/,9,5270,70580,,,,,f,734881840
655115,,SectionDataSet,101558,1,f,25,02/05/09 22:37,t,/external/aibssan/production32/prod319/image_series_655115/,9,5470,27383,,,,,f,734881840
72104186,,SectionDataSet,71227918,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72104186/,9,5470,15683,,,,,f,734881840
79591631,,SectionDataSet,79355630,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79591631/,9,5270,137301,,,,,f,734881840
75084474,,SectionDataSet,74878483,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75084474/,9,5270,135484,,,,,f,734881840
73997145,,SectionDataSet,72135056,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_73997145/,9,5270,55827,,,,,f,734881840
71358552,,SectionDataSet,70430540,1,f,25,02/05/09 22:56,t,/external/aibssan/production32/prod334/image_series_71358552/,9,5270,43794,,,,,f,734881840
76115734,,SectionDataSet,75448857,1,f,25,02/05/09 23:08,t,/external/aibssan/production32/prod343/image_series_76115734/,9,5270,40818,,,,,f,734881840
323589,,SectionDataSet,83886,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_323589/,9,5270,103353,,,,,f,734881840
73817944,,SectionDataSet,71903167,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73817944/,9,5270,36209,,,,,f,734881840
70744517,,SectionDataSet,70091628,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod333/image_series_70744517/,9,5270,68675,,,,,f,734881840
74511808,,SectionDataSet,73573684,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74511808/,9,5270,35908,,,,,f,734881840
74749983,,SectionDataSet,74495161,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74749983/,9,5270,18872,,,,,f,734881840
276064,,SectionDataSet,72624,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_276064/,9,5270,79939,,,,,f,734881840
74511780,,SectionDataSet,73573608,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74511780/,9,5270,36380,,,,,f,734881840
71670741,,SectionDataSet,70929707,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod337/image_series_71670741/,9,5470,89845,,,,,f,734881840
72128778,,SectionDataSet,71250772,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72128778/,9,5270,158990,,,,,f,734881840
74658238,,SectionDataSet,74083207,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74658238/,9,5270,22823,,,,,f,734881840
357093,,SectionDataSet,84011,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_357093/,9,5470,89728,,,,,f,734881840
74819536,,SectionDataSet,74580301,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74819536/,9,5270,125968,,,,,f,734881840
70562103,,SectionDataSet,69965045,1,f,25,02/05/09 22:52,t,/external/aibssan/production32/prod332/image_series_70562103/,9,5470,94679,,,,,f,734881840
74511881,,SectionDataSet,73573701,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74511881/,9,5270,58289,,,,,f,734881840
75988508,,SectionDataSet,75195287,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75988508/,9,5270,120604,,,,,f,734881840
74047716,,SectionDataSet,72135230,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74047716/,9,5270,149651,,,,,f,734881840
74882606,,SectionDataSet,74703399,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74882606/,9,5270,133460,,,,,f,734881840
72119628,,SectionDataSet,71250756,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72119628/,9,5270,710,,,,,f,734881840
73520967,,SectionDataSet,71414593,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73520967/,9,5270,92679,,,,,f,734881840
71836797,,SectionDataSet,71035669,1,f,25,02/05/09 22:59,t,/external/aibssan/production32/prod336/image_series_71836797/,9,5270,134814,,,,,f,734881840
75650864,,SectionDataSet,75064193,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75650864/,9,5470,42807,,,,,f,734881840
72472786,,SectionDataSet,71339237,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72472786/,9,5270,157618,,,,,f,734881840
323590,,SectionDataSet,83886,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_323590/,9,5270,83710,,,,,f,734881840
74363341,,SectionDataSet,73540545,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod340/image_series_74363341/,9,5270,50984,,,,,f,734881840
71020389,,SectionDataSet,70397053,1,f,25,02/05/09 22:55,t,/external/aibssan/production32/prod334/image_series_71020389/,9,5270,26392,,,,,f,734881840
79567762,,SectionDataSet,79355495,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79567762/,9,5270,126078,,,,,f,734881840
79490118,,SectionDataSet,79322576,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79490118/,9,5270,92714,,,,,f,734881840
71924399,,SectionDataSet,71120611,1,f,25,02/05/09 22:59,t,/external/aibssan/production32/prod336/image_series_71924399/,9,5270,153460,,,,,f,734881840
72081517,,SectionDataSet,71227902,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72081517/,9,5270,58858,,,,,f,734881840
75774683,,SectionDataSet,75195207,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75774683/,9,5470,10416,,,,,f,734881840
79591633,,SectionDataSet,79355630,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79591633/,9,5470,108842,,,,,f,734881840
74511758,,SectionDataSet,73573668,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74511758/,9,5270,107174,,,,,f,734881840
73732146,,SectionDataSet,71476731,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod338/image_series_73732146/,9,5470,155346,,,,,f,734881840
71670486,,SectionDataSet,70803431,1,f,25,02/05/09 22:58,t,/external/aibssan/production32/prod335/image_series_71670486/,9,5470,31187,,,,,f,734881840
75773706,,SectionDataSet,75180188,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75773706/,9,5270,105331,,,,,f,734881840
73718058,,SectionDataSet,71478369,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod338/image_series_73718058/,9,5270,22006,,,,,f,734881840
70612726,,SectionDataSet,69977277,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod332/image_series_70612726/,9,5270,99822,,,,,f,734881840
72081514,,SectionDataSet,71227890,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72081514/,9,5470,119719,,,,,f,734881840
74988750,,SectionDataSet,74833323,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_74988750/,9,5270,61246,,,,,f,734881840
74581440,,SectionDataSet,73634011,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74581440/,9,5270,128818,,,,,f,734881840
74881158,,SectionDataSet,74625622,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74881158/,9,5470,49958,,,,,f,734881840
74819464,,SectionDataSet,74565883,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74819464/,9,5270,107983,,,,,f,734881840
75043144,,SectionDataSet,74865119,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75043144/,9,5270,14284,,,,,f,734881840
74819257,,SectionDataSet,74553737,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74819257/,9,5270,88884,,,,,f,734881840
77280557,,SectionDataSet,77232703,1,f,25,02/05/09 22:32,t,/external/aibssan/production32/prod343/image_series_77280557/,9,5270,112518,,,,,f,734881840
75084112,,SectionDataSet,74878479,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75084112/,9,5470,13229,,,,,f,734881840
74047443,,SectionDataSet,72134986,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74047443/,9,5270,157365,,,,,f,734881840
73931631,,SectionDataSet,72008759,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73931631/,9,5470,87456,,,,,f,734881840
74581373,,SectionDataSet,73633956,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74581373/,9,5270,144052,,,,,f,734881840
73929608,,SectionDataSet,71935568,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73929608/,9,5270,138305,,,,,f,734881840
74882936,,SectionDataSet,74703411,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74882936/,9,5470,144351,,,,,f,734881840
79591401,,SectionDataSet,79355612,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79591401/,9,5470,117529,,,,,f,734881840
71358555,,SectionDataSet,70430200,1,f,25,02/05/09 22:56,t,/external/aibssan/production32/prod334/image_series_71358555/,9,5470,97896,,,,,f,734881840
74641309,,SectionDataSet,73651988,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74641309/,9,5470,118348,,,,,f,734881840
74511801,,SectionDataSet,73573680,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74511801/,9,5270,45633,,,,,f,734881840
75650861,,SectionDataSet,75064011,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75650861/,9,5270,110124,,,,,f,734881840
74658053,,SectionDataSet,73989623,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74658053/,9,5270,22314,,,,,f,734881840
75774668,,SectionDataSet,75195317,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75774668/,9,5270,76349,,,,,f,734881840
74819653,,SectionDataSet,74625606,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74819653/,9,5270,12708,,,,,f,734881840
67870133,,SectionDataSet,642841,1,f,25,02/05/09 22:38,t,/external/aibssan/production32/prod321/image_series_67870133/,9,5270,38185,,,,,f,734881840
74581446,,SectionDataSet,73651943,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74581446/,9,5270,144298,,,,,f,734881840
77869838,,SectionDataSet,77529379,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_77869838/,9,5270,125122,,,,,f,734881840
73817440,,SectionDataSet,71887434,1,f,25,02/05/09 23:02,t,/external/aibssan/production32/prod339/image_series_73817440/,9,5470,38824,,,,,f,734881840
77869857,,SectionDataSet,77561816,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_77869857/,9,5270,41461,,,,,f,734881840
79556694,,SectionDataSet,79355499,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79556694/,9,5470,104834,,,,,f,734881840
74988453,,SectionDataSet,74784500,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74988453/,9,5270,56707,,,,,f,734881840
227540,,SectionDataSet,72462,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_227540/,9,5470,113500,,,,,f,734881840
248329,,SectionDataSet,72575,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_248329/,9,5270,44805,,,,,f,734881840
72081426,,SectionDataSet,71203649,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72081426/,9,5470,87613,,,,,f,734881840
293036,,SectionDataSet,72672,1,f,25,02/05/09 22:35,t,/external/aibssan/production32/prod319/image_series_293036/,9,5270,66817,,,,,f,734881840
74819328,,SectionDataSet,74565871,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74819328/,9,5270,108258,,,,,f,734881840
75084156,,SectionDataSet,74878321,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75084156/,9,5270,450,,,,,f,734881840
73520984,,SectionDataSet,71414628,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73520984/,9,5270,60964,,,,,f,734881840
70613990,,SectionDataSet,69977302,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod332/image_series_70613990/,9,5270,116807,,,,,f,734881840
72008494,,SectionDataSet,71185696,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72008494/,9,5270,119372,,,,,f,734881840
74750064,,SectionDataSet,74495221,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74750064/,9,5270,165168,,,,,f,734881840
71836892,,SectionDataSet,71083029,1,f,25,02/05/09 22:59,t,/external/aibssan/production32/prod336/image_series_71836892/,9,5270,93345,,,,,f,734881840
71064288,,SectionDataSet,70429617,1,f,25,02/05/09 22:55,t,/external/aibssan/production32/prod334/image_series_71064288/,9,5270,85732,,,,,f,734881840
73512495,,SectionDataSet,71393089,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73512495/,9,5270,38348,,,,,f,734881840
72081395,,SectionDataSet,71203532,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72081395/,9,5270,17635,,,,,f,734881840
70928169,,SectionDataSet,70145695,1,f,25,02/05/09 22:54,t,/external/aibssan/production32/prod333/image_series_70928169/,9,5270,116673,,,,,f,734881840
76135804,,SectionDataSet,75819066,1,f,25,02/05/09 23:08,t,/external/aibssan/production32/prod343/image_series_76135804/,9,5270,120333,,,,,f,734881840
72340236,,SectionDataSet,71299316,1,f,25,02/05/09 23:00,t,/external/aibssan/production32/prod337/image_series_72340236/,9,5270,46245,,,,,f,734881840
75043139,,SectionDataSet,74865115,1,f,25,02/05/09 23:06,t,/external/aibssan/production32/prod342/image_series_75043139/,9,5470,134382,,,,,f,734881840
79556642,,SectionDataSet,79338773,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79556642/,9,5470,155113,,,,,f,734881840
74357573,,SectionDataSet,73502165,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod340/image_series_74357573/,9,5270,9185,,,,,f,734881840
77414921,,SectionDataSet,77294080,1,f,25,02/05/09 22:31,t,/external/aibssan/production32/prod343/image_series_77414921/,9,5270,111670,,,,,f,734881840
71836888,,SectionDataSet,71083103,1,f,25,02/05/09 22:59,t,/external/aibssan/production32/prod336/image_series_71836888/,9,5470,26485,,,,,f,734881840
74957909,,SectionDataSet,74703375,1,f,25,02/05/09 23:05,t,/external/aibssan/production32/prod341/image_series_74957909/,9,5270,26269,,,,,f,734881840
73521823,,SectionDataSet,71414812,1,f,25,02/05/09 23:01,t,/external/aibssan/production32/prod338/image_series_73521823/,9,5470,80763,,,,,f,734881840
75988622,,SectionDataSet,75448844,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod343/image_series_75988622/,9,5270,151700,,,,,f,734881840
75826568,,SectionDataSet,75195283,1,f,25,02/05/09 23:07,t,/external/aibssan/production32/prod342/image_series_75826568/,9,5470,134745,,,,,f,734881840
70301275,,SectionDataSet,69573390,1,f,25,02/05/09 22:51,t,/external/aibssan/production32/prod330/image_series_70301275/,9,5270,52920,,,,,f,734881840
70613989,,SectionDataSet,69977302,1,f,25,02/05/09 22:53,t,/external/aibssan/production32/prod332/image_series_70613989/,9,5470,115207,,,,,f,734881840
74357559,,SectionDataSet,73425187,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod339/image_series_74357559/,9,5470,78821,,,,,f,734881840
74425564,,SectionDataSet,73568155,1,f,25,02/05/09 23:03,t,/external/aibssan/production32/prod340/image_series_74425564/,9,5270,157587,,,,,f,734881840
79488933,,SectionDataSet,79322564,1,f,25,02/05/09 22:33,t,/external/aibssan/production32/prod344/image_series_79488933/,9,5270,73348,,,,,f,734881840
74657929,,SectionDataSet,73977227,1,f,25,02/05/09 23:04,t,/external/aibssan/production32/prod340/image_series_74657929/,9,5470,32970,,,,,f,734881840
